id;nhogar;miembro;comuna;dominio;edad;sexo;parentes_2;p5_2;p6_a;p6_b;estado;categori;t13;t14;t15;t18;t19;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40;t41_cod_2;t47;t48;t49;t50a;t50b;t50c;t50d;t50e;t50f;t51_bis;i1;i4;i6_3;i10;i11;codioph;ioph_2;codioph_neto;ioph_neto_2;codios;ios_2;codioa;ioa_2;codlab;inglab_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;e4;e6;e12;nivel;aesc;m1;m1_2;m2_anio;m3_anio;tipcob2_2;s2;sn4;sn5;sn16;s28;s29;fexp
2112;1;2;11;4;20;1;3;6;95;1;1;3;0;0;0;0;0;0;0;0;1;10.00;1;1;2;9402;8;3;2;4;10332;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;5000;1;5000;0;0;2;0;1;5000;2;0;1;5000;9;61000;20333;1;1;13;0;6;12;1;1;0;1;4;2;3;6;2;0;0;251
2112;1;3;11;4;15;1;3;6;95;1;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;61000;20333;1;1;7;0;4;8;1;1;0;1;4;2;3;6;2;0;0;251
2113;1;1;5;4;43;1;1;2;0;0;1;1;0;0;0;0;0;0;0;0;1;52.00;2;0;2;7100;5;2;2;2;5001;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;65000;1;65000;0;0;2;0;1;65000;2;0;1;65000;1;125000;31250;2;0;0;13;7;17;1;1;0;1;3;1;3;6;1;0;0;407
2113;1;2;5;4;42;2;2;2;0;0;1;3;0;0;0;0;0;0;0;0;1;30.00;2;0;2;8600;7;2;2;4;40331;0;0;2;1;2;1;1;2;2;2;1;0;2;0;0;1;60000;1;60000;0;0;2;0;1;60000;2;0;1;60000;1;125000;31250;2;0;0;14;7;18;1;1;0;1;3;1;3;6;1;1;2;407
2113;1;3;5;4;8;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;125000;31250;1;3;3;0;2;2;1;1;0;1;3;1;2;6;1;0;0;407
2113;1;4;5;4;6;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;125000;31250;1;3;3;0;2;0;1;1;0;1;3;1;3;6;1;0;0;407
2114;1;1;3;4;43;2;1;2;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;4807;3;2;2;4;20332;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;110000;1;110000;0;0;2;0;1;110000;9;38000;9;148000;9;193000;64333;2;0;0;14;7;19;1;1;0;2000;5;1;3;6;3;1;1;311
2114;1;2;3;4;39;1;2;2;0;0;1;1;0;0;0;0;0;0;0;0;1;45.00;2;0;2;6900;5;2;3;2;5001;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;45000;9;45000;0;0;2;0;9;45000;2;0;9;45000;9;193000;64333;2;0;0;13;7;17;1;1;0;2005;5;1;1;6;4;0;0;311
2114;1;3;3;4;8;2;3;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;193000;64333;1;3;3;0;2;1;1;1;0;1;5;1;3;6;2;0;0;311
2115;1;1;6;4;43;1;1;2;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;7000;5;2;2;4;20331;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;90000;1;90000;0;0;2;0;1;90000;2;0;1;90000;1;142000;47333;2;0;0;14;7;18;1;1;0;2002;3;1;3;6;2;0;0;143
2115;1;2;6;4;46;2;2;2;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;2;0;2;7000;5;2;2;4;10333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;52000;1;52000;0;0;2;0;1;52000;2;0;1;52000;1;142000;47333;2;0;0;13;6;13;2;2;0;1992;3;1;1;6;3;1;1;143
2115;1;3;6;4;14;1;3;6;1;2;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;142000;47333;1;2;7;0;4;8;1;1;0;1;3;1;3;6;2;0;0;143
2116;1;1;13;4;43;2;1;1;0;0;1;3;0;0;0;0;0;0;0;0;1;45.00;2;0;2;7000;5;2;2;4;10201;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;50000;1;50000;0;0;2;0;1;50000;2;0;1;50000;1;100000;33333;2;0;0;14;7;19;1;1;0;2012;2;1;3;6;2;1;1;514
2116;1;2;13;4;30;1;2;1;0;0;1;3;0;0;0;0;0;0;0;0;1;40.00;1;1;1;8401;6;1;2;4;10332;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;50000;1;50000;0;0;2;0;1;50000;2;0;1;50000;1;100000;33333;2;0;0;12;7;15;6;6;0;2014;2;1;3;7;2;0;0;514
2116;1;3;13;4;2;1;3;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100000;33333;1;1;16;0;1;0;1;1;0;1;2;1;3;7;2;0;0;514
2117;1;1;6;4;43;1;1;1;0;0;1;3;0;0;0;0;0;0;0;0;1;30.00;2;0;2;8401;6;1;2;4;10332;0;0;2;1;1;1;2;1;2;1;1;0;2;0;0;1;50000;1;50000;0;0;2;0;1;50000;2;0;1;50000;1;65000;21667;2;0;0;14;7;19;3;3;0;1991;2;1;1;8;2;0;0;825
2117;1;2;6;4;39;2;2;1;0;0;1;3;0;0;0;0;0;0;0;0;1;24.00;2;0;2;8401;6;1;3;4;40331;0;0;1;2;2;2;2;2;2;2;1;0;2;0;0;1;15000;1;15000;0;0;2;0;1;15000;2;0;1;15000;1;65000;21667;2;0;0;13;7;17;1;1;0;1;4;1;3;7;2;1;1;825
2117;1;3;6;4;3;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;65000;21667;1;1;17;0;1;0;1;1;0;1;4;1;1;7;2;0;0;825
2118;1;1;7;4;43;2;1;3;0;0;1;3;0;0;0;0;0;0;0;0;1;13.00;2;0;2;8401;6;1;2;3;11312;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;150000;1;150000;0;0;2;0;1;150000;2;0;1;150000;1;150500;50167;2;0;0;14;7;19;1;1;0;1;5;1;1;6;2;1;2;356
2118;1;2;7;4;18;2;3;6;95;1;1;3;0;0;0;0;0;0;0;0;1;5.00;2;0;2;9302;8;2;2;2;10313;0;0;1;2;2;2;2;2;2;3;1;0;2;0;0;1;500;1;500;0;0;2;0;1;500;2;0;1;500;1;150500;50167;1;1;13;0;6;12;1;1;0;1;4;1;3;6;2;2;0;356
2118;1;3;7;4;16;1;3;6;95;1;3;0;2;2;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;150500;50167;1;2;7;0;4;9;1;1;0;1;4;1;3;6;2;0;0;356
2119;1;1;13;4;43;2;1;6;0;0;1;3;0;0;0;0;0;0;0;0;1;45.00;2;0;2;7000;5;2;3;4;11201;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;9;50000;9;50000;0;0;2;0;9;50000;2;0;9;50000;9;50000;50000;2;0;0;14;7;18;1;1;0;1;3;1;3;6;3;2;0;345
2120;1;1;12;4;43;2;1;3;0;0;1;3;0;0;0;0;0;0;0;0;2;60.00;2;0;1;7000;5;2;2;4;45332;0;0;2;1;1;1;2;2;2;3;1;0;2;0;0;1;30000;1;30000;1;45000;1;45000;1;120000;2;0;1;120000;1;120000;120000;2;0;0;14;7;19;1;1;0;1;2;1;3;5;2;2;0;743
2121;1;1;6;4;43;1;1;1;0;0;1;3;0;0;0;0;0;0;0;0;2;41.00;2;0;2;8401;6;1;2;4;43331;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;100000;1;100000;1;18000;2;0;1;118000;2;0;1;118000;1;143000;47667;2;0;0;14;7;19;6;6;0;1997;2;4;3;5;3;0;0;355
2121;1;2;6;4;40;2;2;1;0;0;1;3;0;0;0;0;0;0;0;0;1;25.00;2;0;2;5202;4;2;2;2;20333;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;1;25000;1;25000;0;0;2;0;1;25000;2;0;1;25000;1;143000;47667;2;0;0;12;7;15;4;4;2012;2012;3;3;3;6;1;1;1;355
2121;1;3;6;4;1;2;3;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;143000;47667;3;0;0;0;8;0;1;1;0;1;3;1;3;6;1;0;0;355
2122;1;1;6;4;43;1;1;2;0;0;1;3;0;0;0;0;0;0;0;0;1;45.00;2;0;2;8401;6;1;2;4;10202;0;0;2;1;1;1;1;1;2;1;1;0;2;0;0;9;50000;9;50000;0;0;2;0;9;50000;2;0;9;50000;9;58900;14725;2;0;0;14;7;19;3;3;0;2018;2;2;3;5;2;0;0;85
